entrez_gene_id,reaction_id,rname,lmp_id,gene_name,species_long,gene_symbol
19013,R-MMU-400143,Fatty acid ligands activate PPARA,LMP002551,peroxisome proliferator activated receptor alpha,Mus musculus,Ppara
19013,R-MMU-400183,PPARA:RXRA heterodimer recruits corepressors,LMP002551,peroxisome proliferator activated receptor alpha,Mus musculus,Ppara
19013,R-MMU-400204,PPARA binds RXRA forming PPARA:RXRA heterodimer at promoter of target gene,LMP002551,peroxisome proliferator activated receptor alpha,Mus musculus,Ppara
19013,R-MMU-4341070,PIAS4 SUMOylates PPARA with SUMO1,LMP002551,peroxisome proliferator activated receptor alpha,Mus musculus,Ppara
19013,R-MMU-879764,Expression of Ppara,LMP002551,peroxisome proliferator activated receptor alpha,Mus musculus,Ppara
19015,R-MMU-200406,"CPT1A,B transfers PALM to CAR",LMP000867,peroxisome proliferator activator receptor delta,Mus musculus,Ppard
19015,R-MMU-203946,PDK isoforms phosphorylate lipo-PDH,LMP000867,peroxisome proliferator activator receptor delta,Mus musculus,Ppard
19015,R-MMU-376419,Formation of NR-MED1 Coactivator Complex,LMP000867,peroxisome proliferator activator receptor delta,Mus musculus,Ppard
19015,R-MMU-382096,Formation of NR-NCOR Corepressor Complex,LMP000867,peroxisome proliferator activator receptor delta,Mus musculus,Ppard
19015,R-MMU-5422942,RXRA:PPARD binds FABP5:atRA,LMP000867,peroxisome proliferator activator receptor delta,Mus musculus,Ppard
19015,R-MMU-5634100,FABP5 dissociates from RXRA:PPARD:atRA,LMP000867,peroxisome proliferator activator receptor delta,Mus musculus,Ppard
19016,R-MMU-376419,Formation of NR-MED1 Coactivator Complex,LMP001573,peroxisome proliferator activated receptor gamma,Mus musculus,Pparg
19016,R-MMU-381262,Formation of PPARG:RXRA heterodimer (ARF6 complex),LMP001573,peroxisome proliferator activated receptor gamma,Mus musculus,Pparg
19016,R-MMU-382096,Formation of NR-NCOR Corepressor Complex,LMP001573,peroxisome proliferator activated receptor gamma,Mus musculus,Pparg
19016,R-MMU-442475,Expression of Pparg,LMP001573,peroxisome proliferator activated receptor gamma,Mus musculus,Pparg
19016,R-MMU-442515,Pparg:Rxra heterodimer binds to PPARG corepressors,LMP001573,peroxisome proliferator activated receptor gamma,Mus musculus,Pparg
19016,R-MMU-4717507,"Pias1,2-2 Sumoylate Pparg with Sumo1",LMP001573,peroxisome proliferator activated receptor gamma,Mus musculus,Pparg
19016,R-MMU-556760,Pparg:Rxra heterodimer binds to fatty acids,LMP001573,peroxisome proliferator activated receptor gamma,Mus musculus,Pparg
19016,R-MMU-9017440,Pparg gene expression is inhibited by Mecp2,LMP001573,peroxisome proliferator activated receptor gamma,Mus musculus,Pparg
19017,R-MMU-1368101,"Rora, Ep300, Ppargc1a bind Arntl (Bmal1) gene",LMP002839,"peroxisome proliferative activated receptor, gamma, coactivator 1 alpha",Mus musculus,Ppargc1a
19017,R-MMU-1605464,p38 Mapk phosphorylates Ppargc1a,LMP002839,"peroxisome proliferative activated receptor, gamma, coactivator 1 alpha",Mus musculus,Ppargc1a
19017,R-MMU-1605475,Ampk phosphorylates Ppargc1a,LMP002839,"peroxisome proliferative activated receptor, gamma, coactivator 1 alpha",Mus musculus,Ppargc1a
19017,R-MMU-3903005,Sumoylation of Ppargc1a with Sumo1,LMP002839,"peroxisome proliferative activated receptor, gamma, coactivator 1 alpha",Mus musculus,Ppargc1a
19017,R-MMU-508681,Expression of Bmal1 (Arntl),LMP002839,"peroxisome proliferative activated receptor, gamma, coactivator 1 alpha",Mus musculus,Ppargc1a
19017,R-MMU-549505,Expression of Nr1d1 (Rev-erba),LMP002839,"peroxisome proliferative activated receptor, gamma, coactivator 1 alpha",Mus musculus,Ppargc1a
19017,R-MMU-556760,Pparg:Rxra heterodimer binds to fatty acids,LMP002839,"peroxisome proliferative activated receptor, gamma, coactivator 1 alpha",Mus musculus,Ppargc1a
19017,R-MMU-5663294,"Rora, Ep300, Ppargc1a bind Nr1d1 gene",LMP002839,"peroxisome proliferative activated receptor, gamma, coactivator 1 alpha",Mus musculus,Ppargc1a
19017,R-MMU-9623231,Foxo1:Ppargc1a binds G6pc gene promoter,LMP002839,"peroxisome proliferative activated receptor, gamma, coactivator 1 alpha",Mus musculus,Ppargc1a
19017,R-MMU-9623232,Foxo1 binds Ppargc1a,LMP002839,"peroxisome proliferative activated receptor, gamma, coactivator 1 alpha",Mus musculus,Ppargc1a
19017,R-MMU-9623272,G6pc gene expression is stimulated by Foxo6,LMP002839,"peroxisome proliferative activated receptor, gamma, coactivator 1 alpha",Mus musculus,Ppargc1a
19017,R-MMU-9623283,Pck1 gene expression is stimulated by Foxo1:Ppargc1a,LMP002839,"peroxisome proliferative activated receptor, gamma, coactivator 1 alpha",Mus musculus,Ppargc1a
19017,R-MMU-9623284,Foxo1:Ppargc1a binds Pck1 gene promoter,LMP002839,"peroxisome proliferative activated receptor, gamma, coactivator 1 alpha",Mus musculus,Ppargc1a
19062,R-MMU-1675949,"PI(3,4,5)P3 is dephosphorylated to PI(3,4)P2 by INPP5[2] at the plasma membrane",LMP000008,inositol polyphosphate 5-phosphatase K,Mus musculus,Inpp5k
19062,R-MMU-1676177,"PI(4,5)P2 is dephosphorylated to PI4P by SYNJ/INPP5[1] at the plasma membrane",LMP000008,inositol polyphosphate 5-phosphatase K,Mus musculus,Inpp5k
19063,R-MMU-5690517,PPT1 hydrolyses palmitoylated proteins,LMP003778,palmitoyl-protein thioesterase 1,Mus musculus,Ppt1
19079,R-MMU-1454711,Ampk-alpha2 Phosphorylates Tbc1d1,LMP001899,"protein kinase, AMP-activated, beta 1 non-catalytic subunit",Mus musculus,Prkab1
19079,R-MMU-1632857,ULK1 phosphorylates AMBRA1:Beclin-1 complex,LMP001899,"protein kinase, AMP-activated, beta 1 non-catalytic subunit",Mus musculus,Prkab1
19079,R-MMU-200421,Activation of cytosolic AMPK by phosphorylation,LMP001899,"protein kinase, AMP-activated, beta 1 non-catalytic subunit",Mus musculus,Prkab1
19079,R-MMU-380927,p-AMPK phosphorylates TSC1:TSC2,LMP001899,"protein kinase, AMP-activated, beta 1 non-catalytic subunit",Mus musculus,Prkab1
19079,R-MMU-380930,Phosphorylated AMPK binds AMP,LMP001899,"protein kinase, AMP-activated, beta 1 non-catalytic subunit",Mus musculus,Prkab1
19079,R-MMU-380949,AMPK is dephosphorylated,LMP001899,"protein kinase, AMP-activated, beta 1 non-catalytic subunit",Mus musculus,Prkab1
19079,R-MMU-447074,AMPK phosphorylates Raptor in the mTORC1 complex,LMP001899,"protein kinase, AMP-activated, beta 1 non-catalytic subunit",Mus musculus,Prkab1
19079,R-MMU-5631941,"SESN1,2,3 bind AMPK",LMP001899,"protein kinase, AMP-activated, beta 1 non-catalytic subunit",Mus musculus,Prkab1
19079,R-MMU-5665868,AMPK (complex) phosphorylates ULK1 (complex),LMP001899,"protein kinase, AMP-activated, beta 1 non-catalytic subunit",Mus musculus,Prkab1
19079,R-MMU-5672008,Thr-180 of ULK1 is phosphorylated,LMP001899,"protein kinase, AMP-activated, beta 1 non-catalytic subunit",Mus musculus,Prkab1
19079,R-MMU-5672011,p-AMPK:AMP binds the ULK complex,LMP001899,"protein kinase, AMP-activated, beta 1 non-catalytic subunit",Mus musculus,Prkab1
19079,R-MMU-5673768,p-AMPK:AMP phosphorylates Raptor in the mTORC1 complex,LMP001899,"protein kinase, AMP-activated, beta 1 non-catalytic subunit",Mus musculus,Prkab1
19079,R-MMU-5675868,ULK1 phosphorylates ATG13 and RB1CC1,LMP001899,"protein kinase, AMP-activated, beta 1 non-catalytic subunit",Mus musculus,Prkab1
19079,R-MMU-5679205,ULK1 phosphorylates Beclin-1,LMP001899,"protein kinase, AMP-activated, beta 1 non-catalytic subunit",Mus musculus,Prkab1
19079,R-MMU-5679239,ULK complex translocates to the ER,LMP001899,"protein kinase, AMP-activated, beta 1 non-catalytic subunit",Mus musculus,Prkab1
19079,R-MMU-6805470,AMPK phosphorylates TP53,LMP001899,"protein kinase, AMP-activated, beta 1 non-catalytic subunit",Mus musculus,Prkab1
19079,R-MMU-9613545,Prkaa2 phosphorylates Plins,LMP001899,"protein kinase, AMP-activated, beta 1 non-catalytic subunit",Mus musculus,Prkab1
19082,R-MMU-1454711,Ampk-alpha2 Phosphorylates Tbc1d1,LMP001783,"protein kinase, AMP-activated, gamma 1 non-catalytic subunit",Mus musculus,Prkag1
19082,R-MMU-1605475,Ampk phosphorylates Ppargc1a,LMP001783,"protein kinase, AMP-activated, gamma 1 non-catalytic subunit",Mus musculus,Prkag1
19082,R-MMU-1632857,ULK1 phosphorylates AMBRA1:Beclin-1 complex,LMP001783,"protein kinase, AMP-activated, gamma 1 non-catalytic subunit",Mus musculus,Prkag1
19082,R-MMU-200421,Activation of cytosolic AMPK by phosphorylation,LMP001783,"protein kinase, AMP-activated, gamma 1 non-catalytic subunit",Mus musculus,Prkag1
19082,R-MMU-380927,p-AMPK phosphorylates TSC1:TSC2,LMP001783,"protein kinase, AMP-activated, gamma 1 non-catalytic subunit",Mus musculus,Prkag1
19082,R-MMU-380930,Phosphorylated AMPK binds AMP,LMP001783,"protein kinase, AMP-activated, gamma 1 non-catalytic subunit",Mus musculus,Prkag1
19082,R-MMU-380949,AMPK is dephosphorylated,LMP001783,"protein kinase, AMP-activated, gamma 1 non-catalytic subunit",Mus musculus,Prkag1
19082,R-MMU-447074,AMPK phosphorylates Raptor in the mTORC1 complex,LMP001783,"protein kinase, AMP-activated, gamma 1 non-catalytic subunit",Mus musculus,Prkag1
19082,R-MMU-5631941,"SESN1,2,3 bind AMPK",LMP001783,"protein kinase, AMP-activated, gamma 1 non-catalytic subunit",Mus musculus,Prkag1
19082,R-MMU-5665868,AMPK (complex) phosphorylates ULK1 (complex),LMP001783,"protein kinase, AMP-activated, gamma 1 non-catalytic subunit",Mus musculus,Prkag1
19082,R-MMU-5672008,Thr-180 of ULK1 is phosphorylated,LMP001783,"protein kinase, AMP-activated, gamma 1 non-catalytic subunit",Mus musculus,Prkag1
19082,R-MMU-5672011,p-AMPK:AMP binds the ULK complex,LMP001783,"protein kinase, AMP-activated, gamma 1 non-catalytic subunit",Mus musculus,Prkag1
19082,R-MMU-5673768,p-AMPK:AMP phosphorylates Raptor in the mTORC1 complex,LMP001783,"protein kinase, AMP-activated, gamma 1 non-catalytic subunit",Mus musculus,Prkag1
19082,R-MMU-5675868,ULK1 phosphorylates ATG13 and RB1CC1,LMP001783,"protein kinase, AMP-activated, gamma 1 non-catalytic subunit",Mus musculus,Prkag1
19082,R-MMU-5679205,ULK1 phosphorylates Beclin-1,LMP001783,"protein kinase, AMP-activated, gamma 1 non-catalytic subunit",Mus musculus,Prkag1
19082,R-MMU-5679239,ULK complex translocates to the ER,LMP001783,"protein kinase, AMP-activated, gamma 1 non-catalytic subunit",Mus musculus,Prkag1
19082,R-MMU-6805470,AMPK phosphorylates TP53,LMP001783,"protein kinase, AMP-activated, gamma 1 non-catalytic subunit",Mus musculus,Prkag1
19082,R-MMU-9613545,Prkaa2 phosphorylates Plins,LMP001783,"protein kinase, AMP-activated, gamma 1 non-catalytic subunit",Mus musculus,Prkag1
19088,R-MMU-111925,cAMP induces dissociation of inactive PKA tetramers,LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19088,R-MMU-2574840,AJUBA facilitates AURKA autophosphorylation,LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19088,R-MMU-2574845,AJUBA binds centrosome-associated AURKA,LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19088,R-MMU-3000310,AURKA phosphorylates PLK1,LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19088,R-MMU-3000319,BORA binds PLK1 and AURKA,LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19088,R-MMU-380272,Plk1-mediated phosphorylation of Nlp,LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19088,R-MMU-380283,Recruitment of additional gamma tubulin/ gamma TuRC to the centrosome,LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19088,R-MMU-380294,Loss of C-Nap-1 from centrosomes,LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19088,R-MMU-380303,Dissociation of Phospho-Nlp from the centrosome,LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19088,R-MMU-380311,Recruitment of Plk1 to centrosomes,LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19088,R-MMU-380316,Association of NuMA with microtubules,LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19088,R-MMU-380455,Recruitment of CDK11p58 to the centrosomes,LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19088,R-MMU-380508,Translocation of NuMA to the centrosomes,LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19088,R-MMU-5610749,"cAMP dissociates PKA, promoting GLI processing",LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19088,R-MMU-5617816,RAB3IP stimulates nucleotide exchange on RAB8A ,LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19088,R-MMU-5626220,C2CD3 binds the mother centriole,LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19088,R-MMU-5626223,C2CD3 and OFD1 recruit 5 distal appendage proteins to the centriole,LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19088,R-MMU-5626227,CP110 and CEP97 dissociate from the centriole,LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19088,R-MMU-5626228,The distal appendage proteins recruit TTBK2,LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19088,R-MMU-5626681,Recruitment of transition zone proteins,LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19088,R-MMU-5626699,MARK4 binds ODF2 in the centriole,LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19088,R-MMU-5638009,CEP164 recruits RAB3IP-carrying Golgi-derived vesicles to the basal body,LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19088,R-MMU-8853405,TPX2 binds AURKA at centrosomes,LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19088,R-MMU-8853419,TPX2 promotes AURKA autophosphorylation,LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19088,R-MMU-8951727,cAMP binds PKA tetramer,LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19088,R-MMU-992708,Dual-specific AKAPs bind type I and II PKA regulatory subunits,LMP000396,"protein kinase, cAMP dependent regulatory, type II beta",Mus musculus,Prkar2b
19156,R-MMU-1605591,Glucosylceramidase cleaves the glucosidic bond of glucocerebroside to form ceramide,LMP002912,prosaposin,Mus musculus,Psap
19156,R-MMU-351341,Exocytosis of Proactivator polypeptide,LMP002912,prosaposin,Mus musculus,Psap
19156,R-MMU-380073,Liganded Gi-activating GPCR acts as a GEF for Gi,LMP002912,prosaposin,Mus musculus,Psap
19156,R-MMU-5336182,GPR37 binds prosaptide,LMP002912,prosaposin,Mus musculus,Psap
19156,R-MMU-5336184,GPR37L binds prosaposin,LMP002912,prosaposin,Mus musculus,Psap
19156,R-MMU-6798739,Exocytosis of azurophil granule membrane proteins,LMP002912,prosaposin,Mus musculus,Psap
19156,R-MMU-749454,The Ligand:GPCR:Gi complex dissociates,LMP002912,prosaposin,Mus musculus,Psap
19156,R-MMU-749456,Liganded Gi-activating GPCRs bind inactive heterotrimeric G-protein Gi,LMP002912,prosaposin,Mus musculus,Psap
19159,R-MMU-8847880,CYTH proteins bind ARF1:GTP,LMP000120,cytohesin 3,Mus musculus,Cyth3
19159,R-MMU-8847883,CYTH proteins stimulate ARF1 GTPase activity,LMP000120,cytohesin 3,Mus musculus,Cyth3
19204,R-MMU-379048,Liganded Gq/11-activating GPCRs act as GEFs for Gq/11,LMP000758,platelet-activating factor receptor,Mus musculus,Ptafr
19204,R-MMU-419351,PAF receptor binds platelet activating factor,LMP000758,platelet-activating factor receptor,Mus musculus,Ptafr
19204,R-MMU-6798743,Exocytosis of secretory granule membrane proteins,LMP000758,platelet-activating factor receptor,Mus musculus,Ptafr
19204,R-MMU-6798747,Exocytosis of tertiary granule membrane proteins,LMP000758,platelet-activating factor receptor,Mus musculus,Ptafr
19204,R-MMU-749448,Liganded Gq-activating GPCRs bind inactive heterotrimeric Gq,LMP000758,platelet-activating factor receptor,Mus musculus,Ptafr
19204,R-MMU-749452,The Ligand:GPCR:Gq complex dissociates,LMP000758,platelet-activating factor receptor,Mus musculus,Ptafr
19210,R-MMU-1483186,PC is converted to PS by PTDSS1,LMP002565,phosphatidylserine synthase 1,Mus musculus,Ptdss1
19211,R-MMU-1676149,"PI(3,4)P2 is dephosphorylated to PI4P by PTEN at the plasma membrane",LMP002953,phosphatase and tensin homolog,Mus musculus,Pten
19211,R-MMU-1855205,"I(1,3,4,5)P4 is dephosphorylated to I(1,4,5)P3 by PTEN in the cytosol",LMP002953,phosphatase and tensin homolog,Mus musculus,Pten
19211,R-MMU-199456,PTEN dephosphorylates PIP3,LMP002953,phosphatase and tensin homolog,Mus musculus,Pten
19211,R-MMU-5689950,"USP7 deubiquitinates TP53,MDM2,MDM4,FOXO4, PTEN",LMP002953,phosphatase and tensin homolog,Mus musculus,Pten
19211,R-MMU-6807105,Monoubiquitinated PTEN translocates to the nucleus,LMP002953,phosphatase and tensin homolog,Mus musculus,Pten
19211,R-MMU-6807106,PTEN undergoes monoubiquitination,LMP002953,phosphatase and tensin homolog,Mus musculus,Pten
19211,R-MMU-6807118,USP7 deubiquitinates monoubiquitinated PTEN,LMP002953,phosphatase and tensin homolog,Mus musculus,Pten
19211,R-MMU-6807126,Deubiquitinated PTEN translocates to the cytosol,LMP002953,phosphatase and tensin homolog,Mus musculus,Pten
19211,R-MMU-6807134,"NEDD4, WWP2, CHIP and XIAP polyubiquitinate PTEN",LMP002953,phosphatase and tensin homolog,Mus musculus,Pten
19211,R-MMU-6807206,USP13 and OTUD3 deubiquitinate PTEN,LMP002953,phosphatase and tensin homolog,Mus musculus,Pten
19211,R-MMU-8847968,PTEN binds FRK,LMP002953,phosphatase and tensin homolog,Mus musculus,Pten
19211,R-MMU-8847977,FRK phosphorylates PTEN,LMP002953,phosphatase and tensin homolog,Mus musculus,Pten
19211,R-MMU-8850945,Casein kinase II phosphorylates PTEN,LMP002953,phosphatase and tensin homolog,Mus musculus,Pten
19211,R-MMU-8850961,PREX2 binds PTEN and inhibits it,LMP002953,phosphatase and tensin homolog,Mus musculus,Pten
19211,R-MMU-8850992,Proteasome degrades polyubiquitinated PTEN,LMP002953,phosphatase and tensin homolog,Mus musculus,Pten
19211,R-MMU-8850997,TRIM27 binds PTEN,LMP002953,phosphatase and tensin homolog,Mus musculus,Pten
19211,R-MMU-8851011,TRIM27 polyubiquitinates PTEN,LMP002953,phosphatase and tensin homolog,Mus musculus,Pten
19211,R-MMU-8873946,OTUD3 deubiquitinates PTEN,LMP002953,phosphatase and tensin homolog,Mus musculus,Pten
19211,R-MMU-8948775,MKRN1 polyubiquitinates PTEN,LMP002953,phosphatase and tensin homolog,Mus musculus,Pten
19211,R-MMU-8948800,TNKS and TNKS2 PARylate PTEN,LMP002953,phosphatase and tensin homolog,Mus musculus,Pten
19211,R-MMU-8948832,RNF146 polyubiquitinates PARylated PTEN,LMP002953,phosphatase and tensin homolog,Mus musculus,Pten
19214,R-MMU-379044,Liganded Gs-activating GPCR acts as a GEF for Gs,LMP000759,prostaglandin D receptor,Mus musculus,Ptgdr
19214,R-MMU-391935,DP1 receptor can bind PGD2,LMP000759,prostaglandin D receptor,Mus musculus,Ptgdr
19215,R-MMU-2161620,PGH2 is isomerised to PGD2 by PTGDS,LMP001933,prostaglandin D2 synthase (brain),Mus musculus,Ptgds
192156,R-MMU-191414,MVD decarboxylates MVA5PP to IPPP,LMP000997,mevalonate (diphospho) decarboxylase,Mus musculus,Mvd
19216,R-MMU-379048,Liganded Gq/11-activating GPCRs act as GEFs for Gq/11,LMP000812,prostaglandin E receptor 1 (subtype EP1),Mus musculus,Ptger1
19216,R-MMU-391936,EP1 receptor can bind PGE2,LMP000812,prostaglandin E receptor 1 (subtype EP1),Mus musculus,Ptger1
19216,R-MMU-749448,Liganded Gq-activating GPCRs bind inactive heterotrimeric Gq,LMP000812,prostaglandin E receptor 1 (subtype EP1),Mus musculus,Ptger1
19216,R-MMU-749452,The Ligand:GPCR:Gq complex dissociates,LMP000812,prostaglandin E receptor 1 (subtype EP1),Mus musculus,Ptger1
19217,R-MMU-379044,Liganded Gs-activating GPCR acts as a GEF for Gs,LMP000802,prostaglandin E receptor 2 (subtype EP2),Mus musculus,Ptger2
19217,R-MMU-391940,EP2 and EP4 receptors can bind PGE2,LMP000802,prostaglandin E receptor 2 (subtype EP2),Mus musculus,Ptger2
19219,R-MMU-379044,Liganded Gs-activating GPCR acts as a GEF for Gs,LMP001948,prostaglandin E receptor 4 (subtype EP4),Mus musculus,Ptger4
19219,R-MMU-391940,EP2 and EP4 receptors can bind PGE2,LMP001948,prostaglandin E receptor 4 (subtype EP4),Mus musculus,Ptger4
19220,R-MMU-379048,Liganded Gq/11-activating GPCRs act as GEFs for Gq/11,LMP002000,prostaglandin F receptor,Mus musculus,Ptgfr
19220,R-MMU-416929,FP receptor can bind PGF2-alpha,LMP002000,prostaglandin F receptor,Mus musculus,Ptgfr
19220,R-MMU-749448,Liganded Gq-activating GPCRs bind inactive heterotrimeric Gq,LMP002000,prostaglandin F receptor,Mus musculus,Ptgfr
